0.0,1.0
0.0,1.0
0.0101140773845,0.452631578948
0.0117605550982,0.492610837439
0.0123485828531,0.507246376812
0.0116429495472,0.521052631579
0.0111725273433,0.443925233645
0.0127013995061,0.521739130435
0.0134070328119,0.463414634147
0.0159943549336,0.529182879378
0.0115253439962,0.510416666667
0.0122309773021,0.495238095238
0.013289427261,0.51598173516
0.0155239327296,0.564102564103
0.0151711160767,0.558441558442
0.013289427261,0.489177489178
0.0145830883218,0.508196721312
0.0148182994237,0.567567567568
0.0151711160767,0.52868852459
0.0162295660355,0.507352941177
0.0147006938728,0.553097345133
0.0166999882394,0.527881040892
0.0149359049747,0.564444444445
0.0148182994237,0.48275862069
0.0142302716688,0.517094017094
0.0149359049747,0.552173913044
0.0171704104434,0.544776119403
0.0168175937904,0.503521126761
0.0152887216277,0.539419087137
0.0150535105257,0.53112033195
0.0172880159944,0.57421875
0.0156415382806,0.498127340824
0.0169351993414,0.494845360825
0.0134070328119,0.502202643172
0.0169351993414,0.539325842697
0.0158767493826,0.542168674699
0.0150535105257,0.481203007519
0.0118781606492,0.452914798207
0.0169351993414,0.523636363637
0.019287310361,0.539473684211
0.0150535105257,0.490421455939
0.01317182171,0.474576271187
0.013289427261,0.502222222222
0.0136422439139,0.502164502165
0.0172880159944,0.496621621622
